id_camera_i	id_camera_j	position_error
43	19	0.0198313
43	20	0.0198667
43	21	0.0198436
43	22	0.0197738
43	23	0.0198132
43	24	0.0198067
43	25	0.0199454
43	26	0.0199085
43	27	0.0198095
43	28	0.0198634
43	29	0.0198694
43	30	0.019857
43	31	0.0198534
43	32	0.0197151
43	33	0.0198195
43	34	0.0199422
43	35	0.0198819
43	36	0.0198738
43	37	0.0199074
43	38	0.0198557
43	39	0.0198743
43	40	0.0198409
43	41	0.0198178
43	42	0.0196007
43	44	0.0199842
43	45	0.0199028
43	46	0.0198685
43	47	0.0198503
43	48	0.0198913
43	49	0.0198695
43	50	0.0197803
43	51	0.0198526
43	52	0.019672
43	53	0.0196734
43	54	0.0199769
43	55	0.0198889
43	56	0.0199052
43	57	0.0198696
43	58	0.0198298
43	59	0.0198231
43	60	0.0198215
43	61	0.0197916
43	62	0.0198764
43	63	0.0197939
43	64	0.0197732
43	65	0.0198872
43	66	0.0198245
43	67	0.019874
43	68	0.0198487
43	69	0.0198282
43	70	0.0198912
43	71	0.0198326
43	72	0.0197831
43	73	0.019833
43	74	0.0198542
43	75	0.0198721
43	76	0.0198892
43	77	0.0198289
43	78	0.0198504
43	79	0.0198605
43	80	0.0198478
43	81	0.0198669
43	82	0.0197642
43	83	0.0199029
43	84	0.0197938
43	85	0.0199222
43	86	0.0198745
43	87	0.0198241
43	88	0.019826
43	89	0.0198354
43	90	0.0198298
43	91	0.0198287
43	92	0.0197984
43	93	0.0198608
43	94	0.0199162
43	95	0.0198926
43	96	0.0198946
43	97	0.0198862
43	98	0.0198632
44	0	0.0197314
44	1	0.0197495
44	2	0.019717
44	3	0.0196374
44	4	0.0196684
44	5	0.0197906
44	6	0.0196739
44	7	0.0197185
44	8	0.0197311
44	9	0.0197934
44	10	0.0197988
44	11	0.0197205
44	12	0.019682
44	13	0.0197202
44	14	0.019678
44	15	0.0196358
44	16	0.0196729
44	17	0.0197526
44	18	0.019785
44	19	0.0197274
44	20	0.0197396
44	21	0.0197763
44	22	0.019717
44	23	0.019661
44	24	0.0195535
44	25	0.0197325
44	26	0.0197127
44	27	0.019645
44	28	0.0197245
44	29	0.0197613
44	30	0.0197484
44	31	0.0197837
44	32	0.0197495
44	33	0.019929
44	34	0.0193731
44	35	0.0196033
44	36	0.0196857
44	37	0.0197564
44	38	0.0197136
44	39	0.0197383
44	40	0.0197461
44	41	0.0197758
44	42	0.0196956
44	43	0.0199842
44	45	0.0196603
44	46	0.0196947
44	47	0.0197012
44	48	0.0197629
44	49	0.0197452
44	50	0.0197173
44	51	0.0197905
44	52	0.0197329
44	53	0.0196108
44	54	0.0198061
44	55	0.0197303
44	56	0.0197488
44	57	0.019729
44	58	0.0197185
44	59	0.0197198
44	60	0.0197463
44	61	0.0197689
44	62	0.0198316
44	63	0.0197881
44	64	0.0195258
44	65	0.0196978
44	66	0.0196667
44	67	0.019726
44	68	0.0197135
44	69	0.0197321
44	70	0.0198025
44	71	0.0197827
44	72	0.0197309
44	73	0.0198205
44	74	0.019736
44	75	0.0197708
44	76	0.0197084
44	77	0.0196785
44	78	0.0197519
44	79	0.0197603
44	80	0.0197489
44	81	0.0198027
44	82	0.0197225
44	83	0.0198715
44	84	0.0197198
44	85	0.0197887
44	86	0.0197665
44	87	0.0197115
44	88	0.0197208
44	89	0.0197422
44	90	0.0197542
44	91	0.0197743
44	92	0.0197411
44	93	0.0197634
44	94	0.0198191
44	95	0.0197939
44	96	0.0197924
44	97	0.0197759
44	98	0.0197881
45	0	0.0197689
45	1	0.0197869
45	2	0.0197524
45	3	0.0196718
45	4	0.0197186
45	5	0.0198313
45	6	0.0197549
45	7	0.0197769
45	8	0.0197935
45	9	0.0198322
45	10	0.0198525
45	11	0.0197771
45	12	0.0197231
45	13	0.0197751
45	14	0.0197358
45	15	0.0196968
45	16	0.019807
45	17	0.0198973
45	18	0.0197925
45	19	0.0197947
45	20	0.0197663
45	21	0.0198167
45	22	0.0197543
45	23	0.0197272
45	24	0.0197473
45	25	0.0197142
45	26	0.0197177
45	27	0.0196968
45	28	0.0197689
45	29	0.0198182
45	30	0.0197827
45	31	0.0198125
45	32	0.0197852
45	33	0.0198621
45	34	0.0196325
45	35	0.0196534
45	36	0.0197422
45	37	0.0198247
45	38	0.0197606
45	39	0.019767
45	40	0.0197872
45	41	0.019821
45	42	0.0197455
45	43	0.0199028
45	44	0.0196603
45	46	0.0197964
45	47	0.019772
45	48	0.0198247
45	49	0.0197839
45	50	0.0197832
45	51	0.0198217
45	52	0.0197619
45	53	0.0196673
45	54	0.0197596
45	55	0.0201766
45	56	0.0199018
45	57	0.0198053
45	58	0.0197979
45	59	0.0197792
45	60	0.019801
45	61	0.0198335
45	62	0.0198442
45	63	0.0198148
45	64	0.0197511
45	65	0.0197597
45	66	0.0197516
45	67	0.019779
45	68	0.0197632
45	69	0.019799
45	70	0.0198441
45	71	0.019823
45	72	0.0197725
45	73	0.019834
45	74	0.0198094
45	75	0.019959
45	76	0.0197227
45	77	0.0197096
45	78	0.0198339
45	79	0.0198205
45	80	0.019795
45	81	0.01985
45	82	0.0197852
45	83	0.0199238
45	84	0.0198155
45	85	0.0198349
45	86	0.0198578
45	87	0.0198005
45	88	0.0197878
45	89	0.019803
45	90	0.0198201
45	91	0.0198375
45	92	0.0198074
45	93	0.0198119
45	94	0.0198573
45	95	0.019862
45	96	0.019846
45	97	0.0198436
45	98	0.019878
46	0	0.0197826
46	1	0.0197899
46	2	0.0197578
46	3	0.019701
46	4	0.0197432
46	5	0.0198152
46	6	0.0198089
46	7	0.0198142
46	8	0.0198199
46	9	0.0198274
46	10	0.0198525
46	11	0.019783
46	12	0.0197353
46	13	0.0197881
46	14	0.0197692
46	15	0.0197934
46	16	0.0199539
46	17	0.020026
46	18	0.0197323
46	19	0.0198094
46	20	0.0197438
46	21	0.0198055
46	22	0.019755
46	23	0.019761
46	24	0.0198213
46	25	0.019744
46	26	0.0196731
46	27	0.0197135
46	28	0.0197266
46	29	0.0198087
46	30	0.0197599
46	31	0.0197903
46	32	0.0197796
46	33	0.0198211
46	34	0.019716
46	35	0.0198657
46	36	0.0198385
46	37	0.0198074
46	38	0.019723
46	39	0.0197179
46	40	0.0197646
46	41	0.0198124
46	42	0.0197494
46	43	0.0198685
46	44	0.0196947
46	45	0.0197964
46	47	0.0197241
46	48	0.0197933
46	49	0.0197387
46	50	0.0197804
46	51	0.0197958
46	52	0.019743
46	53	0.019677
46	54	0.0197492
46	55	0.0197671
46	56	0.0200412
46	57	0.0197212
46	58	0.0197808
46	59	0.0197534
46	60	0.0197792
46	61	0.0198304
46	62	0.0198102
46	63	0.0197897
46	64	0.0197801
46	65	0.0196954
46	66	0.0196071
46	67	0.0196469
46	68	0.0196995
46	69	0.0197762
46	70	0.0197992
46	71	0.0197836
46	72	0.0197507
46	73	0.0197693
46	74	0.0197655
46	75	0.0198955
46	76	0.0195856
46	77	0.019559
46	78	0.0197945
46	79	0.0197803
46	80	0.0197558
46	81	0.0198096
46	82	0.0197592
46	83	0.0198624
46	84	0.0197665
46	85	0.019742
46	86	0.0197793
46	87	0.0197678
46	88	0.0197307
46	89	0.0197498
46	90	0.0197819
46	91	0.0197898
46	92	0.0197646
46	93	0.0197586
46	94	0.0197662
46	95	0.0197925
46	96	0.0197493
46	97	0.0197934
46	98	0.0198395
47	0	0.0197245
47	1	0.0197182
47	2	0.0196913
47	3	0.019661
47	4	0.0196735
47	5	0.0196883
47	6	0.0197153
47	7	0.0197314
47	8	0.0197417
47	9	0.0197483
47	10	0.0197832
47	11	0.0197305
47	12	0.0196983
47	13	0.019732
47	14	0.0197079
47	15	0.0197349
47	16	0.0198145
47	17	0.0198717
47	18	0.0195636
47	19	0.0197677
47	20	0.0196891
47	21	0.0197621
47	22	0.0197256
47	23	0.019744
47	24	0.0197779
47	25	0.019681
47	26	0.0195867
47	27	0.01958
47	28	0.0195147
47	29	0.0197635
47	30	0.0197268
47	31	0.0197598
47	32	0.0197633
47	33	0.0197749
47	34	0.0197074
47	35	0.0197786
47	36	0.0196872
47	37	0.0192562
47	38	0.019627
47	39	0.0196583
47	40	0.0197559
47	41	0.0198195
47	42	0.0197624
47	43	0.0198503
47	44	0.0197012
47	45	0.019772
47	46	0.0197241
47	48	0.0198212
47	49	0.019727
47	50	0.0198211
47	51	0.0198041
47	52	0.0197538
47	53	0.0197076
47	54	0.0197741
47	55	0.0197672
47	56	0.0199254
47	57	0.0199565
47	58	0.0199384
47	59	0.0198149
47	60	0.0198181
47	61	0.0198808
47	62	0.0198293
47	63	0.0198178
47	64	0.0198332
47	65	0.0197981
47	66	0.0198024
47	67	0.0198307
47	68	0.0198343
47	69	0.0198726
47	70	0.0198294
47	71	0.0198096
47	72	0.0197994
47	73	0.0197884
47	74	0.019823
47	75	0.0199318
47	76	0.0198225
47	77	0.0196759
47	78	0.0199152
47	79	0.0198685
47	80	0.0198239
47	81	0.0198562
47	82	0.0198177
47	83	0.0198965
47	84	0.0198259
47	85	0.0198371
47	86	0.0198729
47	87	0.0199278
47	88	0.0198323
47	89	0.0198243
47	90	0.0198558
47	91	0.0198397
47	92	0.0198241
47	93	0.0198295
47	94	0.0198187
47	95	0.0198705
47	96	0.0198101
47	97	0.019906
47	98	0.0199296
48	0	0.01987
48	1	0.0198353
48	2	0.0198064
48	3	0.0198022
48	4	0.0197919
48	5	0.0197927
48	6	0.0198434
48	7	0.0198979
48	8	0.0198986
48	9	0.0198875
48	10	0.0198701
48	11	0.0198154
48	12	0.0198018
48	13	0.0198178
48	14	0.0198103
48	15	0.0198649
48	16	0.019907
48	17	0.0199062
48	18	0.0197905
48	19	0.0199084
48	20	0.0197786
48	21	0.0198236
48	22	0.0198027
48	23	0.0198362
48	24	0.0198596
48	25	0.0198069
48	26	0.0198135
48	27	0.0198769
48	28	0.0195583
48	29	0.0198468
48	30	0.0197948
48	31	0.0198053
48	32	0.019824
48	33	0.019817
48	34	0.0197876
48	35	0.0198493
48	36	0.0198288
48	37	0.0198333
48	38	0.0200558
48	39	0.0196475
48	40	0.0198108
48	41	0.0198873
48	42	0.0198309
48	43	0.0198913
48	44	0.0197629
48	45	0.0198247
48	46	0.0197933
48	47	0.0198212
48	49	0.0196902
48	50	0.0199073
48	51	0.0198421
48	52	0.019795
48	53	0.0197635
48	54	0.0198169
48	55	0.0197855
48	56	0.019843
48	57	0.0197258
48	58	0.0196829
48	59	0.0198571
48	60	0.0198512
48	61	0.0199417
48	62	0.019856
48	63	0.0198465
48	64	0.0198561
48	65	0.0198095
48	66	0.0197502
48	67	0.0197557
48	68	0.0198327
48	69	0.0198947
48	70	0.0198038
48	71	0.0198048
48	72	0.0198308
48	73	0.0197843
48	74	0.0198274
48	75	0.0198693
48	76	0.0198299
48	77	0.0196467
48	78	0.0197535
48	79	0.0198315
48	80	0.0198302
48	81	0.0198473
48	82	0.0198253
48	83	0.0198744
48	84	0.0198004
48	85	0.0198183
48	86	0.0197883
48	87	0.0198413
48	88	0.0197465
48	89	0.0197552
48	90	0.0198207
48	91	0.0197951
48	92	0.0197979
48	93	0.0198164
48	94	0.0197808
48	95	0.0198227
48	96	0.0197424
48	97	0.0198636
48	98	0.0198524
49	0	0.0198786
49	1	0.0198295
49	2	0.0198017
49	3	0.0198134
49	4	0.0197724
49	5	0.0197623
49	6	0.0197906
49	7	0.0198569
49	8	0.0198558
49	9	0.0198943
49	10	0.0198366
49	11	0.0197939
49	12	0.0198109
49	13	0.019796
49	14	0.0197875
49	15	0.0198295
49	16	0.0198107
49	17	0.0197496
49	18	0.0198739
49	19	0.0198658
49	20	0.0198262
49	21	0.019805
49	22	0.0198041
49	23	0.0198371
49	24	0.0198277
49	25	0.0197841
49	26	0.0197837
49	27	0.0197669
49	28	0.0196263
49	29	0.0197667
49	30	0.0198591
49	31	0.0197928
49	32	0.0198219
49	33	0.0197842
49	34	0.0197705
49	35	0.0198015
49	36	0.0197688
49	37	0.0197676
49	38	0.0198285
49	39	0.0199268
49	40	0.0199108
49	41	0.0199485
49	42	0.0198583
49	43	0.0198695
49	44	0.0197452
49	45	0.0197839
49	46	0.0197387
49	47	0.019727
49	48	0.0196902
49	50	0.0201378
49	51	0.0198717
49	52	0.0198001
49	53	0.0197676
49	54	0.0197963
49	55	0.0197438
49	56	0.019776
49	57	0.0197012
49	58	0.0195089
49	59	0.0198372
49	60	0.0199258
49	61	0.0200171
49	62	0.0198556
49	63	0.0198329
49	64	0.0198261
49	65	0.0197754
49	66	0.0197022
49	67	0.0197384
49	68	0.0197871
49	69	0.0198229
49	70	0.0197527
49	71	0.019776
49	72	0.0198434
49	73	0.0197491
49	74	0.019797
49	75	0.0198004
49	76	0.0198093
49	77	0.0196729
49	78	0.0196246
49	79	0.0197675
49	80	0.0198512
49	81	0.0198226
49	82	0.0198096
49	83	0.0198293
49	84	0.0197528
49	85	0.0197928
49	86	0.0197318
49	87	0.0197561
49	88	0.01968
49	89	0.0196842
49	90	0.0197639
49	91	0.0197282
49	92	0.019752
49	93	0.0197916
49	94	0.0197468
49	95	0.0197771
49	96	0.0197025
49	97	0.0198183
49	98	0.0197648
50	0	0.0198989
50	1	0.0198389
50	2	0.0198043
50	3	0.019822
50	4	0.0197689
50	5	0.0197798
50	6	0.0197934
50	7	0.0198776
50	8	0.019878
50	9	0.0199444
50	10	0.0198199
50	11	0.0197352
50	12	0.0197852
50	13	0.0197538
50	14	0.0197716
50	15	0.019828
50	16	0.0198081
50	17	0.0197772
50	18	0.020002
50	19	0.0198718
50	20	0.0199041
50	21	0.0196829
50	22	0.0197294
50	23	0.0197976
50	24	0.0197916
50	25	0.0198004
50	26	0.0198307
50	27	0.0198203
50	28	0.0198335
50	29	0.019888
50	30	0.0199554
50	31	0.0195685
50	32	0.0196978
50	33	0.0196929
50	34	0.0197456
50	35	0.0197966
50	36	0.0198062
50	37	0.0198651
50	38	0.0199381
50	39	0.0201831
50	40	0.0201152
50	41	0.0198099
50	42	0.0197617
50	43	0.0197803
50	44	0.0197173
50	45	0.0197832
50	46	0.0197804
50	47	0.0198211
50	48	0.0199073
50	49	0.0201378
50	51	0.0195644
50	52	0.0196523
50	53	0.019705
50	54	0.0197616
50	55	0.0197403
50	56	0.0198089
50	57	0.0198085
50	58	0.019767
50	59	0.0198693
50	60	0.0193631
50	61	0.0198348
50	62	0.019704
50	63	0.0197459
50	64	0.0197754
50	65	0.0197712
50	66	0.0197345
50	67	0.0198259
50	68	0.0198775
50	69	0.0197837
50	70	0.0195103
50	71	0.0194698
50	72	0.0197273
50	73	0.0196437
50	74	0.0197473
50	75	0.0197652
50	76	0.0198367
50	77	0.0197611
50	78	0.019709
50	79	0.0197625
50	80	0.0197689
50	81	0.0196438
50	82	0.0196778
50	83	0.0197246
50	84	0.0196864
50	85	0.0197849
50	86	0.0197348
50	87	0.0197469
50	88	0.0196991
50	89	0.0196608
50	90	0.0196545
50	91	0.019587
50	92	0.0196379
50	93	0.0197283
50	94	0.019711
50	95	0.0197441
50	96	0.0197016
50	97	0.0197919
50	98	0.0197036
51	0	0.0198904
51	1	0.0198498
51	2	0.0198239
51	3	0.0198393
51	4	0.0197836
51	5	0.0198098
51	6	0.0197802
51	7	0.0198496
51	8	0.019836
51	9	0.0199107
51	10	0.0198098
51	11	0.0197282
51	12	0.0198253
51	13	0.0197835
51	14	0.0198025
51	15	0.0198351
51	16	0.019789
51	17	0.019759
51	18	0.0199495
51	19	0.0197818
51	20	0.0198856
51	21	0.0196929
51	22	0.0197863
51	23	0.0198651
51	24	0.0198185
51	25	0.0198374
51	26	0.0198392
51	27	0.0197812
51	28	0.0197946
51	29	0.0197959
51	30	0.0198758
51	31	0.0195659
51	32	0.0197338
51	33	0.0197359
51	34	0.0198049
51	35	0.0198219
51	36	0.0198126
51	37	0.0198461
51	38	0.0198394
51	39	0.0199047
51	40	0.0198375
51	41	0.0201753
51	42	0.0199765
51	43	0.0198526
51	44	0.0197905
51	45	0.0198217
51	46	0.0197958
51	47	0.0198041
51	48	0.0198421
51	49	0.0198717
51	50	0.0195644
51	52	0.0198061
51	53	0.0198387
51	54	0.0198378
51	55	0.0197852
51	56	0.019828
51	57	0.0198098
51	58	0.0197502
51	59	0.0197652
51	60	0.0197069
51	61	0.0199225
51	62	0.0198663
51	63	0.0198476
51	64	0.0198359
51	65	0.019823
51	66	0.0197639
51	67	0.0198337
51	68	0.0198327
51	69	0.0197591
51	70	0.0198107
51	71	0.0195771
51	72	0.0198962
51	73	0.0197237
51	74	0.0198182
51	75	0.019803
51	76	0.0198722
51	77	0.0197962
51	78	0.0197543
51	79	0.0198037
51	80	0.0198553
51	81	0.0197692
51	82	0.0197595
51	83	0.0197993
51	84	0.0197443
51	85	0.019858
51	86	0.0197897
51	87	0.0197714
51	88	0.0197554
51	89	0.0197494
51	90	0.019738
51	91	0.0196819
51	92	0.0197138
51	93	0.0198204
51	94	0.0198122
51	95	0.0198165
51	96	0.0197935
51	97	0.0198447
51	98	0.0197614
52	0	0.019751
52	1	0.0197254
52	2	0.0196941
52	3	0.0196865
52	4	0.0196568
52	5	0.0197229
52	6	0.0196688
52	7	0.0197373
52	8	0.019728
52	9	0.0197962
52	10	0.0197161
52	11	0.0196003
52	12	0.0196492
52	13	0.0196287
52	14	0.0196759
52	15	0.0197152
52	16	0.0196883
52	17	0.0196938
52	18	0.0198444
52	19	0.0196953
52	20	0.0197497
52	21	0.019602
52	22	0.0195674
52	23	0.0196829
52	24	0.0196723
52	25	0.019758
52	26	0.0197613
52	27	0.019697
52	28	0.0197317
52	29	0.0197388
52	30	0.0197517
52	31	0.0195868
52	32	0.0193321
52	33	0.0195211
52	34	0.0197051
52	35	0.0197375
52	36	0.0197443
52	37	0.0197868
52	38	0.0197646
52	39	0.0198016
52	40	0.0197496
52	41	0.0197057
52	42	0.019393
52	43	0.019672
52	44	0.0197329
52	45	0.0197619
52	46	0.019743
52	47	0.0197538
52	48	0.019795
52	49	0.0198001
52	50	0.0196523
52	51	0.0198061
52	53	0.0198783
52	54	0.0198036
52	55	0.0197426
52	56	0.0197851
52	57	0.0197758
52	58	0.0197329
52	59	0.0197444
52	60	0.0197585
52	61	0.0197047
52	62	0.0203677
52	63	0.0198672
52	64	0.0197887
52	65	0.0197959
52	66	0.0197343
52	67	0.0198032
52	68	0.0197901
52	69	0.0197571
52	70	0.019875
52	71	0.0198427
52	72	0.0200025
52	73	0.0197694
52	74	0.0198126
52	75	0.0197762
52	76	0.0198451
52	77	0.0197807
52	78	0.0197704
52	79	0.0198128
52	80	0.0198483
52	81	0.0198768
52	82	0.0197971
52	83	0.0198516
52	84	0.0197442
52	85	0.0198709
52	86	0.0197976
52	87	0.0197605
52	88	0.0197713
52	89	0.0197909
52	90	0.0197918
52	91	0.0197819
52	92	0.0197702
52	93	0.0198617
52	94	0.0198727
52	95	0.0198428
52	96	0.0198386
52	97	0.0198502
52	98	0.0197948
53	0	0.0197503
53	1	0.0197487
53	2	0.0197166
53	3	0.0196707
53	4	0.0196599
53	5	0.0197454
53	6	0.0196617
53	7	0.0197236
53	8	0.0197298
53	9	0.0198035
53	10	0.0197766
53	11	0.0196888
53	12	0.0196902
53	13	0.0196701
53	14	0.0196595
53	15	0.0196633
53	16	0.0196632
53	17	0.0197083
53	18	0.0198116
53	19	0.0197204
53	20	0.0197683
53	21	0.0197485
53	22	0.0196979
53	23	0.0196599
53	24	0.0195791
53	25	0.0197112
53	26	0.019711
53	27	0.0196568
53	28	0.0197174
53	29	0.0197561
53	30	0.0197749
53	31	0.0197728
53	32	0.0196828
53	33	0.0196406
53	34	0.0195756
53	35	0.019646
53	36	0.0196838
53	37	0.0197482
53	38	0.01973
53	39	0.0197703
53	40	0.0197703
53	41	0.0198131
53	42	0.0197214
53	43	0.0196734
53	44	0.0196108
53	45	0.0196673
53	46	0.019677
53	47	0.0197076
53	48	0.0197635
53	49	0.0197676
53	50	0.019705
53	51	0.0198387
53	52	0.0198783
53	54	0.0196414
53	55	0.0196391
53	56	0.0197109
53	57	0.0197264
53	58	0.0197078
53	59	0.0197225
53	60	0.0197615
53	61	0.0197606
53	62	0.0199642
53	63	0.0197214
53	64	0.0195229
53	65	0.0196861
53	66	0.0196553
53	67	0.0197377
53	68	0.0197263
53	69	0.019728
53	70	0.0198393
53	71	0.0198322
53	72	0.0197721
53	73	0.0197798
53	74	0.0196617
53	75	0.0196655
53	76	0.0197425
53	77	0.0197064
53	78	0.0197369
53	79	0.0197657
53	80	0.019771
53	81	0.019828
53	82	0.0197098
53	83	0.0198176
53	84	0.0196343
53	85	0.0197804
53	86	0.0197314
53	87	0.0196873
53	88	0.0197166
53	89	0.0197453
53	90	0.0197492
53	91	0.019766
53	92	0.0197194
53	93	0.0197655
53	94	0.019816
53	95	0.0197704
53	96	0.0197859
53	97	0.0197674
53	98	0.0197513
54	0	0.0198017
54	1	0.0198108
54	2	0.0197796
54	3	0.0197169
54	4	0.0197384
54	5	0.0198412
54	6	0.0197496
54	7	0.0197917
54	8	0.0197991
54	9	0.0198549
54	10	0.0198498
54	11	0.0197711
54	12	0.019748
54	13	0.0197779
54	14	0.0197557
54	15	0.0197328
54	16	0.0197662
54	17	0.019827
54	18	0.0198406
54	19	0.0197884
54	20	0.0197971
54	21	0.0198153
54	22	0.019767
54	23	0.0197417
54	24	0.0196935
54	25	0.0198
54	26	0.0197705
54	27	0.0197156
54	28	0.0197698
54	29	0.019813
54	30	0.0198036
54	31	0.0198155
54	32	0.0197762
54	33	0.019898
54	34	0.0196231
54	35	0.0197193
54	36	0.0197534
54	37	0.0198134
54	38	0.0197757
54	39	0.0197937
54	40	0.0197998
54	41	0.0198354
54	42	0.0197492
54	43	0.0199769
54	44	0.0198061
54	45	0.0197596
54	46	0.0197492
54	47	0.0197741
54	48	0.0198169
54	49	0.0197963
54	50	0.0197616
54	51	0.0198378
54	52	0.0198036
54	53	0.0196414
54	55	0.0197207
54	56	0.0197816
54	57	0.0197934
54	58	0.019774
54	59	0.0197682
54	60	0.0197996
54	61	0.0198095
54	62	0.0198714
54	63	0.0198415
54	64	0.0192725
54	65	0.0197458
54	66	0.0197213
54	67	0.0197882
54	68	0.0197615
54	69	0.0197787
54	70	0.0198615
54	71	0.019847
54	72	0.0197625
54	73	0.019906
54	74	0.0197537
54	75	0.0197783
54	76	0.0197642
54	77	0.0197442
54	78	0.0198081
54	79	0.0198103
54	80	0.0197911
54	81	0.0198573
54	82	0.0197683
54	83	0.019943
54	84	0.0197585
54	85	0.0198402
54	86	0.0198174
54	87	0.0197504
54	88	0.0197739
54	89	0.0197984
54	90	0.0198067
54	91	0.0198378
54	92	0.0197955
54	93	0.0198076
54	94	0.0198841
54	95	0.0198454
54	96	0.0198573
54	97	0.0198184
54	98	0.0198394
55	0	0.0197966
55	1	0.0198056
55	2	0.0197752
55	3	0.0197154
55	4	0.0197551
55	5	0.0198543
55	6	0.0197903
55	7	0.0198092
55	8	0.0198106
55	9	0.0198415
55	10	0.0198471
55	11	0.0197737
55	12	0.0197418
55	13	0.0197958
55	14	0.0197881
55	15	0.0197842
55	16	0.0198586
55	17	0.0199074
55	18	0.0197968
55	19	0.0197893
55	20	0.0197618
55	21	0.0197987
55	22	0.0197548
55	23	0.0197578
55	24	0.0198029
55	25	0.0198382
55	26	0.019773
55	27	0.0197194
55	28	0.0197422
55	29	0.0197953
55	30	0.0197662
55	31	0.0197821
55	32	0.0197634
55	33	0.0198539
55	34	0.0197107
55	35	0.0198961
55	36	0.0197932
55	37	0.0198083
55	38	0.0197446
55	39	0.0197414
55	40	0.0197607
55	41	0.0198024
55	42	0.019729
55	43	0.0198889
55	44	0.0197303
55	45	0.0201766
55	46	0.0197671
55	47	0.0197672
55	48	0.0197855
55	49	0.0197438
55	50	0.0197403
55	51	0.0197852
55	52	0.0197426
55	53	0.0196391
55	54	0.0197207
55	56	0.0197499
55	57	0.019765
55	58	0.0197504
55	59	0.0197277
55	60	0.0197583
55	61	0.0197846
55	62	0.0197929
55	63	0.0197644
55	64	0.0197044
55	65	0.0192851
55	66	0.0196192
55	67	0.019712
55	68	0.019692
55	69	0.0197377
55	70	0.0197968
55	71	0.0197795
55	72	0.0197048
55	73	0.0197679
55	74	0.01968
55	75	0.0198024
55	76	0.0195524
55	77	0.0196264
55	78	0.0197681
55	79	0.0197529
55	80	0.0197227
55	81	0.0197887
55	82	0.0197154
55	83	0.0198498
55	84	0.0197072
55	85	0.0196773
55	86	0.0197425
55	87	0.019691
55	88	0.0197065
55	89	0.019732
55	90	0.0197496
55	91	0.0197745
55	92	0.0197315
55	93	0.0197098
55	94	0.0197539
55	95	0.019753
55	96	0.0197508
55	97	0.0197373
55	98	0.0197955
56	0	0.019856
56	1	0.0198552
56	2	0.0198234
56	3	0.0197761
56	4	0.01981
56	5	0.0198824
56	6	0.0198734
56	7	0.0198914
56	8	0.0198896
56	9	0.0198964
56	10	0.0199019
56	11	0.0198295
56	12	0.0197943
56	13	0.0198407
56	14	0.0198334
56	15	0.0198676
56	16	0.0199972
56	17	0.0200558
56	18	0.0198228
56	19	0.0198664
56	20	0.0198028
56	21	0.0198442
56	22	0.0198018
56	23	0.0198145
56	24	0.0198666
56	25	0.0198471
56	26	0.0198275
56	27	0.0198331
56	28	0.0197792
56	29	0.0198556
56	30	0.01981
56	31	0.0198218
56	32	0.0198124
56	33	0.0198599
56	34	0.0197659
56	35	0.0199294
56	36	0.0199632
56	37	0.0199065
56	38	0.0198038
56	39	0.0197708
56	40	0.0198076
56	41	0.0198569
56	42	0.0197892
56	43	0.0199052
56	44	0.0197488
56	45	0.0199018
56	46	0.0200412
56	47	0.0199254
56	48	0.019843
56	49	0.019776
56	50	0.0198089
56	51	0.019828
56	52	0.0197851
56	53	0.0197109
56	54	0.0197816
56	55	0.0197499
56	57	0.0198341
56	58	0.0198254
56	59	0.01978
56	60	0.0198121
56	61	0.0198559
56	62	0.0198325
56	63	0.0198164
56	64	0.0198291
56	65	0.0196815
56	66	0.0192873
56	67	0.0196399
56	68	0.0197012
56	69	0.0197952
56	70	0.0198293
56	71	0.0198156
56	72	0.0197662
56	73	0.0197862
56	74	0.0197712
56	75	0.0198961
56	76	0.019386
56	77	0.0195033
56	78	0.0198179
56	79	0.0197939
56	80	0.0197632
56	81	0.0198292
56	82	0.0197771
56	83	0.0198767
56	84	0.0197722
56	85	0.0196901
56	86	0.0197464
56	87	0.0197471
56	88	0.0197307
56	89	0.0197613
56	90	0.0197968
56	91	0.0198112
56	92	0.0197782
56	93	0.0197528
56	94	0.0197493
56	95	0.0197766
56	96	0.0197295
56	97	0.0197762
56	98	0.0198505
57	0	0.0197733
57	1	0.0197625
57	2	0.019735
57	3	0.0197074
57	4	0.0197177
57	5	0.0197463
57	6	0.0197612
57	7	0.0197868
57	8	0.019789
57	9	0.0197971
57	10	0.0198089
57	11	0.0197527
57	12	0.019732
57	13	0.0197631
57	14	0.0197477
57	15	0.0197773
57	16	0.0198527
57	17	0.0198941
57	18	0.0196695
57	19	0.0197892
57	20	0.0197227
57	21	0.0197753
57	22	0.0197489
57	23	0.0197721
57	24	0.0198015
57	25	0.0197366
57	26	0.0196786
57	27	0.0196987
57	28	0.019572
57	29	0.0197668
57	30	0.0197456
57	31	0.0197643
57	32	0.0197742
57	33	0.0197961
57	34	0.0197314
57	35	0.0198101
57	36	0.0197455
57	37	0.0196309
57	38	0.0196774
57	39	0.0196692
57	40	0.019763
57	41	0.0198369
57	42	0.0197802
57	43	0.0198696
57	44	0.019729
57	45	0.0198053
57	46	0.0197212
57	47	0.0199565
57	48	0.0197258
57	49	0.0197012
57	50	0.0198085
57	51	0.0198098
57	52	0.0197758
57	53	0.0197264
57	54	0.0197934
57	55	0.019765
57	56	0.0198341
57	58	0.0198631
57	59	0.0197754
