id_camera_i	id_camera_j	rotation_error
47	43	1.58106
47	44	3.65339
47	45	3.62569
47	46	1.34768
47	48	1.47599
47	49	3.7087
47	50	3.58725
47	51	1.35934
47	52	0.158118
47	53	1.72389
47	54	3.47664
47	55	3.70817
47	56	1.53768
47	57	0.466667
47	58	1.77492
47	59	3.58521
47	60	3.83635
47	61	1.96662
47	62	0.728936
47	63	1.70972
47	64	3.27467
47	65	3.9075
47	66	2.18722
47	67	1.45746
47	68	2.23817
47	69	3.59686
47	70	3.96543
47	71	2.76454
47	72	1.52035
47	73	1.8949
47	74	3.20174
47	75	3.98005
47	76	3.10645
47	77	2.47201
47	78	2.62678
47	79	3.47171
47	80	3.99236
47	81	3.32916
47	82	2.53813
47	83	2.40697
47	84	3.22643
47	85	3.99304
47	86	3.79218
47	87	3.27828
47	88	3.02482
47	89	3.35261
47	90	3.85694
47	91	3.83772
47	92	3.3956
47	93	3.09962
47	94	3.19124
47	95	3.75253
47	96	3.99413
47	97	3.8057
47	98	3.384
48	0	2.07201
48	1	3.8199
48	2	3.34281
48	3	1.0818
48	4	1.17995
48	5	2.83902
48	6	3.95132
48	7	3.34421
48	8	1.20202
48	9	0.692266
48	10	2.24747
48	11	3.95306
48	12	2.92247
48	13	0.65945
48	14	1.42116
48	15	3.24718
48	16	3.99775
48	17	2.90855
48	18	0.853208
48	19	0.801312
48	20	2.7508
48	21	3.9998
48	22	2.55107
48	23	0.329363
48	24	1.423
48	25	3.49505
48	26	3.90509
48	27	2.36555
48	28	0.440697
48	29	1.0728
48	30	3.215
48	31	3.95443
48	32	2.20128
48	33	0.151385
48	34	1.46478
48	35	3.55011
48	36	3.7865
48	37	1.82568
48	38	0.132694
48	39	1.38895
48	40	3.56994
48	41	3.73697
48	42	1.53537
48	43	0.0854833
48	44	1.37575
48	45	3.55699
48	46	3.64715
48	47	1.47599
48	49	1.45502
48	50	3.59348
48	51	3.64141
48	52	1.15361
48	53	0.0237772
48	54	1.14314
48	55	3.52895
48	56	3.55759
48	57	1.50446
48	58	0.108473
48	59	1.25009
48	60	3.29307
48	61	3.80676
48	62	1.58717
48	63	0.15063
48	64	0.926191
48	65	3.37233
48	66	3.5955
48	67	1.81371
48	68	0.372534
48	69	1.30738
48	70	3.17865
48	71	3.9061
48	72	2.05551
48	73	0.363037
48	74	0.850989
48	75	3.31684
48	76	3.76293
48	77	2.12588
48	78	0.644755
48	79	1.15151
48	80	3.03421
48	81	3.90643
48	82	2.37847
48	83	0.667589
48	84	0.892402
48	85	3.20751
48	86	3.94196
48	87	2.59246
48	88	0.919501
48	89	1.03671
48	90	2.8932
48	91	3.95452
48	92	2.81948
48	93	1.07005
48	94	0.862767
48	95	2.76599
48	96	3.99843
48	97	3.04917
48	98	1.27848
49	0	1.48269
49	1	3.45463
49	2	3.81537
49	3	1.47919
49	4	0.0798507
49	5	1.2678
49	6	3.28055
49	7	3.85292
49	8	1.56699
49	9	0.223652
49	10	1.13686
49	11	3.21416
49	12	3.9024
49	13	1.50495
49	14	0.0559658
49	15	1.31311
49	16	3.28545
49	17	3.84379
49	18	1.67243
49	19	0.157474
49	20	0.97727
49	21	3.02734
49	22	3.95616
49	23	1.78611
49	24	0.0365698
49	25	1.36293
49	26	3.36262
49	27	3.85241
49	28	1.6968
49	29	0.0616664
49	30	1.03426
49	31	3.09705
49	32	3.94042
49	33	1.69789
49	34	0.0333975
49	35	1.28296
49	36	3.40513
49	37	3.80156
49	38	1.67351
49	39	0.00333875
49	40	1.2752
49	41	3.43744
49	42	3.73557
49	43	1.50528
49	44	0.111392
49	45	1.30226
49	46	3.56498
49	47	3.7087
49	48	1.45502
49	50	1.27716
49	51	3.57331
49	52	3.45826
49	53	1.24737
49	54	0.208173
49	55	1.4745
49	56	3.78274
49	57	3.55495
49	58	1.25375
49	59	0.0360079
49	60	1.03632
49	61	3.53047
49	62	3.51245
49	63	1.3792
49	64	0.320113
49	65	1.71747
49	66	3.92652
49	67	3.35442
49	68	1.04624
49	69	0.148869
49	70	1.43746
49	71	3.66954
49	72	3.52434
49	73	1.42354
49	74	0.348682
49	75	2.05348
49	76	3.99078
49	77	3.01375
49	78	0.897098
49	79	0.244318
49	80	1.94026
49	81	3.92393
49	82	3.24183
49	83	1.20754
49	84	0.367764
49	85	2.39448
49	86	3.99995
49	87	2.80602
49	88	0.688789
49	89	0.365009
49	90	2.46616
49	91	3.99997
49	92	2.96769
49	93	0.755721
49	94	0.396197
49	95	2.55398
49	96	3.99204
49	97	2.6408
49	98	0.557324
50	0	2.68414
50	1	3.51112
50	2	3.99964
50	3	3.12082
50	4	1.62456
50	5	1.58556
50	6	2.86783
50	7	3.99236
50	8	3.15241
50	9	2.19212
50	10	2.0915
50	11	2.70493
50	12	3.81688
50	13	3.35087
50	14	1.37206
50	15	0.976228
50	16	2.24815
50	17	3.91174
50	18	3.4085
50	19	2.03814
50	20	1.25986
50	21	1.75697
50	22	3.41773
50	23	3.67478
50	24	1.33688
50	25	0.490085
50	26	1.7104
50	27	3.6985
50	28	3.58509
50	29	1.71199
50	30	0.566723
50	31	1.22764
50	32	3.28215
50	33	3.67983
50	34	1.28004
50	35	0.128992
50	36	1.32028
50	37	3.56751
50	38	3.67493
50	39	1.34946
50	40	0.12941
50	41	1.28405
50	42	3.5807
50	43	3.58248
50	44	1.44408
50	45	0.0916
50	46	1.41779
50	47	3.58725
50	48	3.59348
50	49	1.27716
50	51	1.44046
50	52	3.81466
50	53	3.4414
50	54	1.75963
50	55	0.428324
50	56	2.06233
50	57	3.79101
50	58	3.43661
50	59	1.49573
50	60	0.245442
50	61	1.67767
50	62	3.84997
50	63	3.51129
50	64	2.05752
50	65	1.17371
50	66	2.83908
50	67	3.97331
50	68	3.18286
50	69	1.55641
50	70	1.1136
50	71	2.46418
50	72	3.93003
50	73	3.4835
50	74	2.14556
50	75	1.82171
50	76	3.54245
50	77	3.94753
50	78	2.92803
50	79	1.79103
50	80	2.09165
50	81	3.39275
50	82	3.98477
50	83	3.2049
50	84	2.13509
50	85	2.50842
50	86	3.91489
50	87	3.69615
50	88	2.55913
50	89	2.01031
50	90	2.95752
50	91	3.9315
50	92	3.73282
50	93	2.55249
50	94	2.18612
50	95	3.1611
50	96	3.98983
50	97	3.25671
50	98	2.16732
51	0	3.98531
51	1	3.96472
51	2	3.92198
51	3	3.99993
51	4	3.77358
51	5	3.45552
51	6	3.51215
51	7	3.87932
51	8	3.99967
51	9	3.95974
51	10	3.83019
51	11	3.38377
51	12	3.24847
51	13	3.95124
51	14	3.63532
51	15	2.84043
51	16	2.6545
51	17	3.46579
51	18	3.95579
51	19	3.92683
51	20	3.3019
51	21	2.25368
51	22	2.13407
51	23	3.7113
51	24	3.60801
51	25	2.19619
51	26	1.54589
51	27	2.60485
51	28	3.81096
51	29	3.81631
51	30	2.54045
51	31	1.15556
51	32	1.47758
51	33	3.64561
51	34	3.55244
51	35	1.69343
51	36	0.547057
51	37	1.80798
51	38	3.64189
51	39	3.62466
51	40	1.7231
51	41	0.311648
51	42	1.49111
51	43	3.70998
51	44	3.6044
51	45	1.49887
51	46	0.0236759
51	47	1.35934
51	48	3.64141
51	49	3.57331
51	50	1.44046
51	52	1.7138
51	53	3.76548
51	54	3.75473
51	55	1.6185
51	56	0.354888
51	57	1.68022
51	58	3.74071
51	59	3.67805
51	60	1.83826
51	61	0.374193
51	62	1.87453
51	63	3.68288
51	64	3.87118
51	65	2.23999
51	66	1.29521
51	67	2.48422
51	68	3.88217
51	69	3.65426
51	70	2.4123
51	71	1.41648
51	72	2.34391
51	73	3.70908
51	74	3.90199
51	75	2.71301
51	76	2.54441
51	77	3.34661
51	78	3.96629
51	79	3.75842
51	80	3.10795
51	81	2.57024
51	82	3.2532
51	83	3.88573
51	84	3.89179
51	85	3.24675
51	86	3.50964
51	87	3.84353
51	88	3.99934
51	89	3.83802
51	90	3.67073
51	91	3.5733
51	92	3.85649
51	93	3.99838
51	94	3.90619
51	95	3.81035
51	96	3.9798
51	97	3.99853
51	98	3.94317
52	0	3.03197
52	1	3.87347
52	2	3.70696
52	3	2.83116
52	4	3.1708
52	5	3.81087
52	6	3.99345
52	7	3.65953
52	8	2.92872
52	9	2.71658
52	10	3.39802
52	11	3.98426
52	12	2.91968
52	13	2.30798
52	14	3.37523
52	15	3.99052
52	16	3.71536
52	17	3.05781
52	18	2.46374
52	19	2.83018
52	20	3.84573
52	21	3.65027
52	22	1.85943
52	23	1.60176
52	24	3.40721
52	25	3.96973
52	26	3.07321
52	27	2.01491
52	28	1.86685
52	29	3.10418
52	30	3.99994
52	31	3.01813
52	32	1.04106
52	33	1.35332
52	34	3.47512
52	35	3.89093
52	36	2.38576
52	37	0.945365
52	38	1.34167
52	39	3.3976
52	40	3.88205
52	41	2.13304
52	42	0.33178
52	43	1.37913
52	44	3.44502
52	45	3.83932
52	46	1.77478
52	47	0.158118
52	48	1.15361
52	49	3.45826
52	50	3.81466
52	51	1.7138
52	53	1.35671
52	54	3.26529
52	55	3.83373
52	56	1.59124
52	57	0.164002
52	58	1.28353
52	59	3.34112
52	60	3.93186
52	61	2.03636
52	62	0.305785
52	63	1.1836
52	64	3.05822
52	65	3.93283
52	66	1.95133
52	67	0.842544
52	68	1.6513
52	69	3.40451
52	70	3.97504
52	71	2.54925
52	72	0.916719
52	73	1.29627
52	74	2.97921
52	75	3.97605
52	76	2.72471
52	77	1.75207
52	78	2.01849
52	79	3.26964
52	80	3.99875
52	81	2.96795
52	82	1.83694
52	83	1.77411
52	84	3.02072
52	85	3.9998
52	86	3.49895
52	87	2.64072
52	88	2.4434
52	89	3.14186
52	90	3.92638
52	91	3.54723
52	92	2.81452
52	93	2.53
52	94	2.98498
52	95	3.84465
52	96	3.95077
52	97	3.37452
52	98	2.86778
53	0	1.97845
53	1	3.78756
53	2	3.3775
53	3	0.996156
53	4	0.961278
53	5	2.67428
53	6	3.92274
53	7	3.37764
53	8	1.15721
53	9	0.568796
53	10	2.10241
53	11	3.91643
53	12	3.03017
53	13	0.612539
53	14	1.18611
53	15	3.07327
53	16	3.99869
53	17	2.98922
53	18	0.841694
53	19	0.652059
53	20	2.57249
53	21	3.98756
53	22	2.73449
53	23	0.349891
53	24	1.18779
53	25	3.32711
53	26	3.95951
53	27	2.51862
53	28	0.459112
53	29	0.89202
53	30	3.04522
53	31	3.98836
53	32	2.41082
53	33	0.18186
53	34	1.23156
53	35	3.37458
53	36	3.88387
53	37	2.04313
53	38	0.177482
53	39	1.18418
53	40	3.42554
53	41	3.83826
53	42	1.7453
53	43	0.0886936
53	44	1.1565
53	45	3.38116
53	46	3.77638
53	47	1.72389
53	48	0.0237772
53	49	1.24737
53	50	3.4414
53	51	3.76548
53	52	1.35671
53	54	0.944027
53	55	3.35877
53	56	3.69048
53	57	1.71344
53	58	0.0965054
53	59	1.05382
53	60	3.11317
53	61	3.89028
53	62	1.77031
53	63	0.14333
53	64	0.747633
53	65	3.20991
53	66	3.70259
53	67	1.94329
53	68	0.314454
53	69	1.10886
53	70	3.03518
53	71	3.94886
53	72	2.18544
53	73	0.357934
53	74	0.679346
53	75	3.17346
53	76	3.81914
53	77	2.16946
53	78	0.551667
53	79	0.952916
53	80	2.91921
53	81	3.93409
53	82	2.42997
53	83	0.623511
53	84	0.723084
53	85	3.08854
53	86	3.95616
53	87	2.57254
53	88	0.775261
53	89	0.836743
53	90	2.80551
53	91	3.96299
53	92	2.81446
53	93	0.949101
53	94	0.695171
53	95	2.67203
53	96	3.99857
53	97	2.98582
53	98	1.10324
54	0	2.21782
54	1	3.88243
54	2	3.28686
54	3	0.69099
54	4	0.287451
54	5	2.12507
54	6	3.81929
54	7	3.34628
54	8	0.799095
54	9	0.312653
54	10	1.92656
54	11	3.77113
54	12	3.46886
54	13	0.76501
54	14	0.297579
54	15	2.1507
54	16	3.81356
54	17	3.33187
54	18	0.909878
54	19	0.295273
54	20	1.81796
54	21	3.63877
54	22	3.66241
54	23	1.12052
54	24	0.222504
54	25	2.11866
54	26	3.81379
54	27	3.40694
54	28	1.01078
54	29	0.271378
54	30	1.84799
54	31	3.62993
54	32	3.68378
54	33	1.13452
54	34	0.134378
54	35	1.84016
54	36	3.76132
54	37	3.43214
54	38	1.13935
54	39	0.229015
54	40	1.95655
54	41	3.76781
54	42	3.42851
54	43	1.0037
54	44	0.0294738
54	45	1.64175
54	46	3.75856
54	47	3.47664
54	48	1.14314
54	49	0.208173
54	50	1.75963
54	51	3.75473
54	52	3.26529
54	53	0.944027
54	55	1.4982
54	56	3.8079
54	57	3.50576
54	58	1.17329
54	59	0.0796492
54	60	1.19423
54	61	3.56014
54	62	3.51469
54	63	1.3257
54	64	0.0223671
54	65	1.39446
54	66	3.85804
54	67	3.49461
54	68	1.17678
54	69	0.0160379
54	70	1.18859
54	71	3.52703
54	72	3.64974
54	73	1.53599
54	74	0.0372832
54	75	1.53268
54	76	3.88965
54	77	3.3592
54	78	1.17663
54	79	0.00167203
54	80	1.37062
54	81	3.74735
54	82	3.55459
54	83	1.50765
54	84	0.0369392
54	85	1.71451
54	86	3.89097
54	87	3.32421
54	88	1.06013
54	89	0.0292317
54	90	1.69304
54	91	3.89092
54	92	3.48064
54	93	1.22668
54	94	0.0470635
54	95	1.72385
54	96	3.89914
54	97	3.29978
54	98	1.04761
55	0	3.43827
55	1	3.98521
55	2	3.69344
55	3	2.44086
55	4	1.83816
55	5	2.62574
55	6	3.76316
55	7	3.75127
55	8	2.50836
55	9	2.35874
55	10	2.97653
55	11	3.64212
55	12	3.99128
55	13	2.84167
55	14	1.59682
55	15	2.0406
55	16	3.34869
55	17	3.9383
55	18	2.88788
55	19	2.23683
55	20	2.27841
55	21	2.92204
55	22	3.87535
55	23	3.36472
55	24	1.49125
55	25	1.43482
55	26	2.77046
55	27	3.99003
55	28	3.22632
55	29	1.9574
55	30	1.5926
55	31	2.31328
55	32	3.71669
55	33	3.45768
55	34	1.32313
55	35	0.67784
55	36	2.07642
55	37	3.87411
55	38	3.47668
55	39	1.57629
55	40	0.955685
55	41	1.9951
55	42	3.80062
55	43	3.3801
55	44	1.28102
55	45	0.220543
55	46	1.63012
55	47	3.70817
55	48	3.52895
55	49	1.4745
55	50	0.428324
55	51	1.6185
55	52	3.83373
55	53	3.35877
55	54	1.4982
55	56	1.66957
55	57	3.68102
55	58	3.50525
55	59	1.51924
55	60	0.116968
55	61	1.24736
55	62	3.70555
55	63	3.59328
55	64	1.74739
55	65	0.261316
55	66	2.07015
55	67	3.81227
55	68	3.39156
55	69	1.35806
55	70	0.436195
55	71	1.6241
55	72	3.70423
55	73	3.66208
55	74	1.83847
55	75	0.69305
55	76	2.69614
55	77	3.97723
55	78	3.2556
55	79	1.48934
55	80	1.08168
55	81	2.52479
55	82	3.92439
55	83	3.52847
55	84	1.80226
55	85	1.30235
55	86	3.26129
55	87	3.99126
55	88	2.97209
55	89	1.62584
55	90	1.86346
55	91	3.33215
55	92	3.99955
55	93	3.06338
55	94	1.84069
55	95	2.07091
55	96	3.733
55	97	3.87227
55	98	2.70247
56	0	3.88097
56	1	3.84218
56	2	3.95152
56	3	3.96782
56	4	3.92745
56	5	3.92484
56	6	3.98651
56	7	3.97399
56	8	3.9616
56	9	3.99957
56	10	3.9984
56	11	3.95065
56	12	3.83376
56	13	3.99266
56	14	3.84301
56	15	3.57946
56	16	3.6023
56	17	3.93141
56	18	3.99778
56	19	3.99408
56	20	3.83651
56	21	3.3102
56	22	2.99376
56	23	3.81025
56	24	3.8064
56	25	3.04868
56	26	2.70353
56	27	3.35907
56	28	3.89709
56	29	3.95087
56	30	3.32352
56	31	2.32477
56	32	2.24638
56	33	3.70164
56	34	3.73281
56	35	2.40592
56	36	1.53087
56	37	2.47157
56	38	3.6851
56	39	3.82718
56	40	2.55145
56	41	1.22018
56	42	1.89879
56	43	3.72597
56	44	3.71024
56	45	1.95873
56	46	0.446316
56	47	1.53768
56	48	3.55759
56	49	3.78274
56	50	2.06233
56	51	0.354888
56	52	1.59124
56	53	3.69048
56	54	3.8079
56	55	1.66957
56	57	1.21192
56	58	3.55187
56	59	3.81523
56	60	2.07005
56	61	0.0603555
56	62	1.26596
56	63	3.45805
56	64	3.89521
56	65	1.90152
56	66	0.358406
56	67	1.63259
56	68	3.66472
56	69	3.73573
56	70	2.20237
56	71	0.550656
56	72	1.44866
56	73	3.39516
56	74	3.92194
56	75	2.18504
56	76	1.36636
56	77	2.4861
56	78	3.78213
56	79	3.80038
56	80	2.65564
56	81	1.47109
56	82	2.32273
56	83	3.59036
56	84	3.90729
56	85	2.65032
56	86	2.51989
56	87	3.19947
56	88	3.92297
56	89	3.8532
56	90	3.19771
56	91	2.6354
56	92	3.18997
56	93	3.91104
56	94	3.91778
56	95	3.39386
56	96	3.49457
56	97	3.74318
56	98	3.99151
57	0	2.68736
57	1	3.54868
57	2	3.97128
57	3	3.34415
57	4	3.27591
57	5	3.66309
57	6	3.94917
57	7	3.95729
57	8	3.40676
57	9	2.85373
57	10	3.16484
57	11	3.97551
57	12	3.49787
57	13	2.88474
57	14	3.46751
57	15	3.95337
57	16	3.92882
57	17	3.61485
57	18	3.02513
57	19	2.95111
57	20	3.74034
57	21	3.86495
57	22	2.53844
57	23	2.21157
57	24	3.51735
57	25	3.99053
57	26	3.41554
57	27	2.74273
57	28	2.45939
57	29	3.20159
57	30	3.99066
57	31	3.31864
57	32	1.67521
57	33	1.90096
57	34	3.60637
57	35	3.88872
57	36	2.63776
57	37	1.6024
57	38	1.86192
57	39	3.49037
57	40	3.90937
57	41	2.37517
57	42	0.843865
57	43	1.88114
57	44	3.62778
57	45	3.77632
57	46	1.76277
57	47	0.466667
57	48	1.50446
57	49	3.55495
57	50	3.79101
57	51	1.68022
57	52	0.164002
57	53	1.71344
57	54	3.50576
57	55	3.68102
57	56	1.21192
57	58	1.45245
57	59	3.4945
57	60	3.85688
57	61	1.65627
57	62	0.0358984
57	63	1.31924
57	64	3.35191
57	65	3.75156
57	66	1.29077
57	67	0.353969
57	68	1.6789
57	69	3.60344
57	70	3.86715
57	71	1.95549
57	72	0.387898
57	73	1.27651
57	74	3.28631
57	75	3.80433
57	76	1.96456
57	77	1.15327
57	78	1.96848
57	79	3.51995
57	80	3.93992
57	81	2.2957
57	82	1.18923
57	83	1.64495
57	84	3.32934
57	85	3.9017
57	86	2.87712
57	87	2.05712
57	88	2.38731
57	89	3.44105
57	90	3.99567
57	91	2.96405
57	92	2.19571
57	93	2.40027
57	94	3.30465
57	95	3.99834
57	96	3.64384
57	97	2.91595
57	98	2.78905
58	0	1.43759
58	1	3.45446
58	2	3.74221
58	3	1.53516
58	4	0.918514
58	5	2.28072
58	6	3.70976
58	7	3.74434
58	8	1.68382
58	9	0.540698
58	10	1.63725
58	11	3.7144
58	12	3.44692
58	13	1.10182
58	14	1.15385
58	15	2.79914
58	16	3.93356
58	17	3.43523
58	18	1.35203
58	19	0.607195
58	20	2.22736
58	21	3.90878
58	22	3.09465
58	23	0.753686
58	24	1.19669
58	25	3.16243
58	26	3.99824
58	27	2.95648
58	28	0.890576
58	29	0.840579
58	30	2.82909
58	31	3.99943
58	32	2.69358
58	33	0.489267
58	34	1.30349
58	35	3.32723
58	36	3.93072
58	37	2.35889
58	38	0.460398
58	39	1.16977
58	40	3.33366
58	41	3.88335
58	42	1.92356
58	43	0.346631
58	44	1.33194
58	45	3.42358
58	46	3.76088
58	47	1.77492
58	48	0.108473
58	49	1.25375
58	50	3.43661
58	51	3.74071
58	52	1.28353
58	53	0.0965054
58	54	1.17329
58	55	3.50525
58	56	3.55187
58	57	1.45245
58	59	1.1433
58	60	3.2318
58	61	3.7993
58	62	1.43889
58	63	0.00929749
58	64	1.0099
58	65	3.47361
58	66	3.45653
58	67	1.46637
58	68	0.0869582
58	69	1.30923
58	70	3.29253
58	71	3.82235
58	72	1.71285
58	73	0.0880542
58	74	0.942558
58	75	3.50099
58	76	3.53532
58	77	1.58437
58	78	0.254477
58	79	1.20248
58	80	3.29393
58	81	3.74279
58	82	1.85182
58	83	0.259456
58	84	1.00178
58	85	3.48153
58	86	3.74636
58	87	1.97268
58	88	0.47581
58	89	1.1282
58	90	3.27409
58	91	3.76592
58	92	2.22159
58	93	0.582871
58	94	0.981698
58	95	3.18344
58	96	3.92808
58	97	2.44253
58	98	0.789222
59	0	1.74442
59	1	3.66185
59	2	3.63126
59	3	1.1269
59	4	0.123474
59	5	1.61768
59	6	3.54144
59	7	3.68265
59	8	1.20722
59	9	0.178576
59	10	1.43316
59	11	3.48754
59	12	3.75201
59	13	1.15905
59	14	0.122272
59	15	1.67618
59	16	3.55129
59	17	3.66437
59	18	1.30966
59	19	0.141341
59	20	1.31462
59	21	3.32843
59	22	3.85326
59	23	1.4594
59	24	0.0795873
59	25	1.70481
59	26	3.59906
59	27	3.68623
59	28	1.35707
59	29	0.0859879
59	30	1.37193
59	31	3.36144
59	32	3.84285
59	33	1.40371
59	34	0.0410868
59	35	1.5495
59	36	3.59748
59	37	3.64471
59	38	1.38407
59	39	0.0448159
59	40	1.56878
59	41	3.61079
59	42	3.59569
59	43	1.23609
59	44	0.0405177
59	45	1.4793
59	46	3.67872
59	47	3.58521
59	48	1.25009
59	49	0.0360079
59	50	1.49573
59	51	3.67805
59	52	3.34112
59	53	1.05382
59	54	0.0796492
59	55	1.51924
59	56	3.81523
59	57	3.4945
59	58	1.1433
59	60	1.11007
59	61	3.57065
59	62	3.47421
59	63	1.28312
59	64	0.150411
59	65	1.61298
59	66	3.91607
59	67	3.37376
59	68	1.02747
59	69	0.0478688
59	70	1.3279
59	71	3.6327
59	72	3.54527
59	73	1.39364
59	74	0.171528
59	75	1.86726
59	76	3.97034
59	77	3.12445
59	78	0.945532
59	79	0.103326
59	80	1.70346
59	81	3.87248
59	82	3.34634
59	83	1.25757
59	84	0.182524
59	85	2.14187
59	86	3.98642
59	87	3.00232
59	88	0.787652
59	89	0.192713
59	90	2.16049
59	91	3.9852
59	92	3.16454
59	93	0.887876
59	94	0.204177
59	95	2.23551
59	96	3.99503
59	97	2.91156
59	98	0.714524
60	0	3.05592
60	1	3.912
60	2	3.77296
60	3	2.33734
60	4	1.44606
60	5	2.20942
60	6	3.57912
60	7	3.83236
60	8	2.35158
60	9	1.8915
60	10	2.5421
60	11	3.4697
60	12	3.99635
60	13	2.69222
60	14	1.2186
60	15	1.68262
60	16	3.16168
60	17	3.9618
60	18	2.72267
60	19	1.77741
60	20	1.82891
60	21	2.73361
60	22	3.88929
60	23	3.20489
60	24	1.12294
60	25	1.16452
60	26	2.67912
60	27	3.99022
60	28	3.04538
60	29	1.49771
60	30	1.16504
60	31	2.17468
60	32	3.76475
60	33	3.27313
60	34	0.971719
60	35	0.547238
60	36	2.14166
60	37	3.91678
60	38	3.27422
60	39	1.13084
60	40	0.63157
60	41	2.02138
60	42	3.86932
60	43	3.17775
60	44	0.964051
60	45	0.204566
60	46	1.87528
60	47	3.83635
60	48	3.29307
60	49	1.03632
60	50	0.245442
60	51	1.83826
60	52	3.93186
60	53	3.11317
60	54	1.19423
60	55	0.116968
60	56	2.07005
60	57	3.85688
60	58	3.2318
60	59	1.11007
60	61	1.60962
60	62	3.87612
60	63	3.34189
60	64	1.45392
60	65	0.450269
60	66	2.53877
60	67	3.95035
60	68	3.07341
60	69	1.01964
60	70	0.380688
60	71	1.99748
60	72	3.8849
60	73	3.39816
60	74	1.54385
60	75	0.928091
60	76	3.11136
60	77	3.99529
60	78	2.89978
60	79	1.20041
60	80	1.12955
60	81	2.863
60	82	3.99674
60	83	3.20368
60	84	1.51089
60	85	1.54194
60	86	3.5598
60	87	3.90339
60	88	2.5909
60	89	1.38796
60	90	1.99848
60	91	3.58597
60	92	3.93627
60	93	2.64655
60	94	1.55721
60	95	2.24661
60	96	3.88086
60	97	3.68264
60	98	2.28938
61	0	3.96858
61	1	3.87176
61	2	3.89202
61	3	3.84454
61	4	3.7646
61	5	3.82389
61	6	3.97638
61	7	3.93052
61	8	3.82734
61	9	3.93446
61	10	3.98372
61	11	3.9349
61	12	3.91407
61	13	3.98165
61	14	3.63184
61	15	3.39507
61	16	3.57707
61	17	3.9788
61	18	3.96939
61	19	3.90523
61	20	3.68511
61	21	3.25707
61	22	3.21036
61	23	3.95374
61	24	3.57431
61	25	2.80159
61	26	2.7007
61	27	3.54604
61	28	3.99076
61	29	3.80042
61	30	3.06253
61	31	2.25922
61	32	2.53854
61	33	3.8957
61	34	3.46499
61	35	2.08388
61	36	1.54705
61	37	2.79432
61	38	3.88782
61	39	3.59622
61	40	2.21718
61	41	1.21603
61	42	2.27497
61	43	3.91066
61	44	3.42551
61	45	1.58145
61	46	0.48382
61	47	1.96662
61	48	3.80676
61	49	3.53047
61	50	1.67767
61	51	0.374193
61	52	2.03636
61	53	3.89028
61	54	3.56014
61	55	1.24736
61	56	0.0603555
61	57	1.65627
61	58	3.7993
61	59	3.57065
61	60	1.60962
61	62	1.69254
61	63	3.72979
61	64	3.69521
61	65	1.46342
61	66	0.424152
61	67	2.01548
61	68	3.86808
61	69	3.45454
61	70	1.72075
61	71	0.431628
61	72	1.80622
61	73	3.67832
61	74	3.74114
61	75	1.77483
61	76	1.39687
61	77	2.78237
61	78	3.93455
61	79	3.54941
61	80	2.23418
61	81	1.39681
61	82	2.60184
61	83	3.81264
61	84	3.71493
61	85	2.29015
61	86	2.50466
61	87	3.39476
61	88	3.99487
61	89	3.63305
61	90	2.88179
61	91	2.60226
61	92	3.37409
61	93	3.9913
61	94	3.73369
61	95	3.1224
61	96	3.45943
61	97	3.83883
61	98	3.98839
62	0	2.42903
62	1	3.29135
62	2	4
62	3	3.46555
62	4	3.20548
62	5	3.49842
62	6	3.84036
62	7	3.99852
62	8	3.53655
62	9	2.82414
62	10	2.94731
62	11	3.88789
62	12	3.70952
62	13	3.03611
62	14	3.40024
62	15	3.8805
62	16	3.99118
62	17	3.79328
62	18	3.19226
62	19	2.90514
62	20	3.60772
62	21	3.95938
62	22	2.88165
62	23	2.39739
62	24	3.46297
62	25	3.99946
62	26	3.63174
62	27	3.05819
62	28	2.64509
62	29	3.14445
62	30	3.95752
62	31	3.52952
62	32	2.03235
62	33	2.06659
62	34	3.57094
62	35	3.94238
62	36	2.91445
62	37	1.96142
62	38	2.02868
62	39	3.44172
62	40	3.95663
62	41	2.63537
62	42	1.13424
62	43	2.0125
62	44	3.6191
62	45	3.83277
62	46	1.98348
62	47	0.728936
62	48	1.58717
62	49	3.51245
62	50	3.84997
62	51	1.87453
62	52	0.305785
62	53	1.77031
62	54	3.51469
62	55	3.70555
62	56	1.26596
62	57	0.0358984
62	58	1.43889
62	59	3.47421
62	60	3.87612
62	61	1.69254
62	63	1.28945
62	64	3.37687
62	65	3.72516
62	66	1.16705
62	67	0.174269
62	68	1.58357
62	69	3.60644
62	70	3.84212
62	71	1.80755
62	72	0.197277
62	73	1.18582
62	74	3.31494
62	75	3.75143
62	76	1.69518
62	77	0.843922
62	78	1.82746
62	79	3.5331
62	80	3.89679
62	81	2.02152
62	82	0.868504
62	83	1.49333
62	84	3.3619
62	85	3.84068
62	86	2.57812
62	87	1.70486
62	88	2.22699
62	89	3.463
62	90	3.9701
62	91	2.65848
62	92	1.84574
62	93	2.22544
62	94	3.34
62	95	3.99534
62	96	3.42274
62	97	2.59573
62	98	2.62023
63	0	1.38575
63	1	3.37575
63	2	3.80262
63	3	1.69641
63	4	1.01113
63	5	2.27398
63	6	3.67383
63	7	3.80082
63	8	1.8578
63	9	0.648835
63	10	1.61632
63	11	3.67903
63	12	3.50674
63	13	1.24422
63	14	1.25201
63	15	2.81613
63	16	3.92499
63	17	3.5007
63	18	1.50932
63	19	0.709896
63	20	2.24547
63	21	3.90488
63	22	3.1231
63	23	0.857042
63	24	1.30592
